x 		 y 		 u
0.0656 	 0.2951 	 -17.921588
0.0656 	 0.3115 	 -18.540722
0.0656 	 0.3279 	 -19.128915
0.0656 	 0.3443 	 -19.686809
0.0656 	 0.3607 	 -20.214877
0.0656 	 0.3770 	 -20.713420
0.0656 	 0.3934 	 -21.182559
0.0656 	 0.4098 	 -21.622230
0.0656 	 0.4262 	 -22.032179
0.0656 	 0.4426 	 -22.411956
0.0656 	 0.4590 	 -22.760909
0.0656 	 0.4754 	 -23.078182
0.0656 	 0.4918 	 -23.362707
0.0656 	 0.5082 	 -23.613205
0.0656 	 0.5246 	 -23.828176
0.0656 	 0.5410 	 -24.005899
0.0656 	 0.5574 	 -24.144430
0.0656 	 0.5738 	 -24.241598
0.0656 	 0.5902 	 -24.295002
0.0656 	 0.6066 	 -24.302013
0.0656 	 0.6230 	 -24.259768
0.0656 	 0.6393 	 -24.165175
0.0656 	 0.6557 	 -24.014909
0.0656 	 0.6721 	 -23.805415
0.0656 	 0.6885 	 -23.532910
0.0656 	 0.7049 	 -23.193382
0.0656 	 0.7213 	 -22.782597
0.0656 	 0.7377 	 -22.296101
0.0656 	 0.7541 	 -21.729222
0.0656 	 0.7705 	 -21.077080
0.0656 	 0.7869 	 -20.334588
0.0656 	 0.8033 	 -19.496462
0.0656 	 0.8197 	 -18.557224
0.0656 	 0.8361 	 -17.511217
0.0656 	 0.8525 	 -16.352605
0.0656 	 0.8689 	 -15.075390
0.0656 	 0.8852 	 -13.673417
0.0656 	 0.9016 	 -12.140385
0.0656 	 0.9180 	 -10.469861
0.0656 	 0.9344 	 -8.655289
0.0656 	 0.9508 	 -6.689999
0.0656 	 0.9672 	 -4.567228
0.0656 	 0.9836 	 -2.280120
0.0656 	 1.0000 	 0.178248
0.0984 	 0.0000 	 0.098361
0.0984 	 0.0164 	 -2.053766
0.0984 	 0.0328 	 -4.111219
0.0984 	 0.0492 	 -6.077646
0.0984 	 0.0656 	 -7.956645
0.0984 	 0.0820 	 -9.751750
0.0984 	 0.0984 	 -11.466420
0.0984 	 0.1148 	 -13.104029
0.0984 	 0.1311 	 -14.667851
0.0984 	 0.1475 	 -16.161048
0.0984 	 0.1639 	 -17.586661
0.0984 	 0.1803 	 -18.947597
0.0984 	 0.1967 	 -20.246617
0.0984 	 0.2131 	 -21.486326
0.0984 	 0.2295 	 -22.669160
0.0984 	 0.2459 	 -23.797376
0.0984 	 0.2623 	 -24.873041
0.0984 	 0.2787 	 -25.898022
0.0984 	 0.2951 	 -26.873974
0.0984 	 0.3115 	 -27.802333
0.0984 	 0.3279 	 -28.684300
0.0984 	 0.3443 	 -29.520838
0.0984 	 0.3607 	 -30.312658
0.0984 	 0.3770 	 -31.060212
0.0984 	 0.3934 	 -31.763682
0.0984 	 0.4098 	 -32.422973
0.0984 	 0.4262 	 -33.037704
0.0984 	 0.4426 	 -33.607202
0.0984 	 0.4590 	 -34.130489
0.0984 	 0.4754 	 -34.606282
0.0984 	 0.4918 	 -35.032981
0.0984 	 0.5082 	 -35.408665
0.0984 	 0.5246 	 -35.731086
0.0984 	 0.5410 	 -35.997665
0.0984 	 0.5574 	 -36.205485
0.0984 	 0.5738 	 -36.351289
0.0984 	 0.5902 	 -36.431478
0.0984 	 0.6066 	 -36.442108
0.0984 	 0.6230 	 -36.378885
0.0984 	 0.6393 	 -36.237170
0.0984 	 0.6557 	 -36.011978
0.0984 	 0.6721 	 -35.697975
0.0984 	 0.6885 	 -35.289485
0.0984 	 0.7049 	 -34.780493
0.0984 	 0.7213 	 -34.164647
0.0984 	 0.7377 	 -33.435263
0.0984 	 0.7541 	 -32.585335
0.0984 	 0.7705 	 -31.607542
0.0984 	 0.7869 	 -30.494251
0.0984 	 0.8033 	 -29.237535
0.0984 	 0.8197 	 -27.829178
0.0984 	 0.8361 	 -26.260690
0.0984 	 0.8525 	 -24.523318
0.0984 	 0.8689 	 -22.608062
0.0984 	 0.8852 	 -20.505687
0.0984 	 0.9016 	 -18.206742
0.0984 	 0.9180 	 -15.701572
0.0984 	 0.9344 	 -12.980342
0.0984 	 0.9508 	 -10.033047
0.0984 	 0.9672 	 -6.849536
0.0984 	 0.9836 	 -3.419527
0.0984 	 1.0000 	 0.267372
0.1311 	 0.0000 	 0.131148
0.1311 	 0.0164 	 -2.737362
0.1311 	 0.0328 	 -5.479643
0.1311 	 0.0492 	 -8.100560
0.1311 	 0.0656 	 -10.604912
0.1311 	 0.0820 	 -12.997414
0.1311 	 0.0984 	 -15.282682
0.1311 	 0.1148 	 -17.465214
0.1311 	 0.1311 	 -19.549378
0.1311 	 0.1475 	 -21.539393
0.1311 	 0.1639 	 -23.439315
0.1311 	 0.1803 	 -25.253023
0.1311 	 0.1967 	 -26.984199
0.1311 	 0.2131 	 -28.636317
0.1311 	 0.2295 	 -30.212629
0.1311 	 0.2459 	 -31.716144
0.1311 	 0.2623 	 -33.149622
0.1311 	 0.2787 	 -34.515552
0.1311 	 0.2951 	 -35.816144
0.1311 	 0.3115 	 -37.053311
0.1311 	 0.3279 	 -38.228660
0.1311 	 0.3443 	 -39.343474
0.1311 	 0.3607 	 -40.398703
0.1311 	 0.3770 	 -41.394951
0.1311 	 0.3934 	 -42.332462
0.1311 	 0.4098 	 -43.211111
0.1311 	 0.4262 	 -44.030392
0.1311 	 0.4426 	 -44.789406
0.1311 	 0.4590 	 -45.486855
0.1311 	 0.4754 	 -46.121026
0.1311 	 0.4918 	 -46.689789
0.1311 	 0.5082 	 -47.190583
0.1311 	 0.5246 	 -47.620413
0.1311 	 0.5410 	 -47.975839
0.1311 	 0.5574 	 -48.252975
0.1311 	 0.5738 	 -48.447480
0.1311 	 0.5902 	 -48.554554
0.1311 	 0.6066 	 -48.568939
0.1311 	 0.6230 	 -48.484913
0.1311 	 0.6393 	 -48.296290
0.1311 	 0.6557 	 -47.996421
0.1311 	 0.6721 	 -47.578197
0.1311 	 0.6885 	 -47.034051
0.1311 	 0.7049 	 -46.355959
0.1311 	 0.7213 	 -45.535452
0.1311 	 0.7377 	 -44.563619
0.1311 	 0.7541 	 -43.431118
0.1311 	 0.7705 	 -42.128181
0.1311 	 0.7869 	 -40.644635
0.1311 	 0.8033 	 -38.969905
0.1311 	 0.8197 	 -37.093036
0.1311 	 0.8361 	 -35.002703
0.1311 	 0.8525 	 -32.687235
0.1311 	 0.8689 	 -30.134626
0.1311 	 0.8852 	 -27.332561
0.1311 	 0.9016 	 -24.268433
0.1311 	 0.9180 	 -20.929369
0.1311 	 0.9344 	 -17.302245
0.1311 	 0.9508 	 -13.373722
0.1311 	 0.9672 	 -9.130256
0.1311 	 0.9836 	 -4.558137
0.1311 	 1.0000 	 0.356496
0.1639 	 0.0000 	 0.163934
0.1639 	 0.0164 	 -3.420091
0.1639 	 0.0328 	 -6.846332
0.1639 	 0.0492 	 -10.120877
0.1639 	 0.0656 	 -13.249726
0.1639 	 0.0820 	 -16.238778
0.1639 	 0.0984 	 -19.093804
0.1639 	 0.1148 	 -21.820431
0.1639 	 0.1311 	 -24.424123
0.1639 	 0.1475 	 -26.910156
0.1639 	 0.1639 	 -29.283605
0.1639 	 0.1803 	 -31.549319
0.1639 	 0.1967 	 -33.711906
0.1639 	 0.2131 	 -35.775712
0.1639 	 0.2295 	 -37.744801
0.1639 	 0.2459 	 -39.622941
0.1639 	 0.2623 	 -41.413583
0.1639 	 0.2787 	 -43.119841
0.1639 	 0.2951 	 -44.744479
0.1639 	 0.3115 	 -46.289893
0.1639 	 0.3279 	 -47.758092
0.1639 	 0.3443 	 -49.150683
0.1639 	 0.3607 	 -50.468857
0.1639 	 0.3770 	 -51.713369
0.1639 	 0.3934 	 -52.884528
0.1639 	 0.4098 	 -53.982180
0.1639 	 0.4262 	 -55.005694
0.1639 	 0.4426 	 -55.953950
0.1639 	 0.4590 	 -56.825325
0.1639 	 0.4754 	 -57.617683
0.1639 	 0.4918 	 -58.328361
0.1639 	 0.5082 	 -58.954162
0.1639 	 0.5246 	 -59.491342
0.1639 	 0.5410 	 -59.935605
0.1639 	 0.5574 	 -60.282094
0.1639 	 0.5738 	 -60.525385
0.1639 	 0.5902 	 -60.659479
0.1639 	 0.6066 	 -60.677806
0.1639 	 0.6230 	 -60.573212
0.1639 	 0.6393 	 -60.337967
0.1639 	 0.6557 	 -59.963761
0.1639 	 0.6721 	 -59.441707
0.1639 	 0.6885 	 -58.762345
0.1639 	 0.7049 	 -57.915646
0.1639 	 0.7213 	 -56.891023
0.1639 	 0.7377 	 -55.677335
0.1639 	 0.7541 	 -54.262901
0.1639 	 0.7705 	 -52.635512
0.1639 	 0.7869 	 -50.782446
0.1639 	 0.8033 	 -48.690482
0.1639 	 0.8197 	 -46.345922
0.1639 	 0.8361 	 -43.734606
0.1639 	 0.8525 	 -40.841940
0.1639 	 0.8689 	 -37.652911
0.1639 	 0.8852 	 -34.152120
0.1639 	 0.9016 	 -30.323803
0.1639 	 0.9180 	 -26.151858
0.1639 	 0.9344 	 -21.619878
0.1639 	 0.9508 	 -16.711178
0.1639 	 0.9672 	 -11.408825
0.1639 	 0.9836 	 -5.695670
0.1639 	 1.0000 	 0.445620
0.1967 	 0.0000 	 0.196721
0.1967 	 0.0164 	 -4.101712
0.1967 	 0.0328 	 -8.210811
0.1967 	 0.0492 	 -12.137883
0.1967 	 0.0656 	 -15.890138
0.1967 	 0.0820 	 -19.474657
0.1967 	 0.0984 	 -22.898371
0.1967 	 0.1148 	 -26.168039
0.1967 	 0.1311 	 -29.290220
0.1967 	 0.1475 	 -32.271253
0.1967 	 0.1639 	 -35.117231
0.1967 	 0.1803 	 -37.833977
0.1967 	 0.1967 	 -40.427027
0.1967 	 0.2131 	 -42.901598
0.1967 	 0.2295 	 -45.262573
0.1967 	 0.2459 	 -47.514478
0.1967 	 0.2623 	 -49.661455
0.1967 	 0.2787 	 -51.707248
0.1967 	 0.2951 	 -53.655178
0.1967 	 0.3115 	 -55.508121
0.1967 	 0.3279 	 -57.268493
0.1967 	 0.3443 	 -58.938226
0.1967 	 0.3607 	 -60.518752
0.1967 	 0.3770 	 -62.010981
0.1967 	 0.3934 	 -63.415288
0.1967 	 0.4098 	 -64.731489
0.1967 	 0.4262 	 -65.958833
0.1967 	 0.4426 	 -67.095979
0.1967 	 0.4590 	 -68.140981
0.1967 	 0.4754 	 -69.091279
0.1967 	 0.4918 	 -69.943683
0.1967 	 0.5082 	 -70.694357
0.1967 	 0.5246 	 -71.338813
0.1967 	 0.5410 	 -71.871898
0.1967 	 0.5574 	 -72.287787
0.1967 	 0.5738 	 -72.579971
0.1967 	 0.5902 	 -72.741257
0.1967 	 0.6066 	 -72.763760
0.1967 	 0.6230 	 -72.638899
0.1967 	 0.6393 	 -72.357398
0.1967 	 0.6557 	 -71.909286
0.1967 	 0.6721 	 -71.283899
0.1967 	 0.6885 	 -70.469883
0.1967 	 0.7049 	 -69.455206
0.1967 	 0.7213 	 -68.227158
0.1967 	 0.7377 	 -66.772371
0.1967 	 0.7541 	 -65.076823
0.1967 	 0.7705 	 -63.125861
0.1967 	 0.7869 	 -60.904213
0.1967 	 0.8033 	 -58.396009
0.1967 	 0.8197 	 -55.584807
0.1967 	 0.8361 	 -52.453608
0.1967 	 0.8525 	 -48.984890
0.1967 	 0.8689 	 -45.160632
0.1967 	 0.8852 	 -40.962345
0.1967 	 0.9016 	 -36.371102
0.1967 	 0.9180 	 -31.367574
0.1967 	 0.9344 	 -25.932061
0.1967 	 0.9508 	 -20.044529
0.1967 	 0.9672 	 -13.684647
0.1967 	 0.9836 	 -6.831827
0.1967 	 1.0000 	 0.534744
0.2295 	 0.0000 	 0.229508
0.2295 	 0.0164 	 -4.781973
0.2295 	 0.0328 	 -9.572572
0.2295 	 0.0492 	 -14.150822
0.2295 	 0.0656 	 -18.525141
0.2295 	 0.0820 	 -22.703797
0.2295 	 0.0984 	 -26.694885
0.2295 	 0.1148 	 -30.506297
0.2295 	 0.1311 	 -34.145692
0.2295 	 0.1475 	 -37.620472
0.2295 	 0.1639 	 -40.937752
0.2295 	 0.1803 	 -44.104334
0.2295 	 0.1967 	 -47.126680
0.2295 	 0.2131 	 -50.010885
0.2295 	 0.2295 	 -52.762651
0.2295 	 0.2459 	 -55.387262
0.2295 	 0.2623 	 -57.889559
0.2295 	 0.2787 	 -60.273914
0.2295 	 0.2951 	 -62.544206
0.2295 	 0.3115 	 -64.703797
0.2295 	 0.3279 	 -66.755510
0.2295 	 0.3443 	 -68.701604
0.2295 	 0.3607 	 -70.543754
0.2295 	 0.3770 	 -72.283028
0.2295 	 0.3934 	 -73.919866
0.2295 	 0.4098 	 -75.454061
0.2295 	 0.4262 	 -76.884739
0.2295 	 0.4426 	 -78.210340
0.2295 	 0.4590 	 -79.428600
0.2295 	 0.4754 	 -80.536537
0.2295 	 0.4918 	 -81.530432
0.2295 	 0.5082 	 -82.405815
0.2295 	 0.5246 	 -83.157455
0.2295 	 0.5410 	 -83.779343
0.2295 	 0.5574 	 -84.264685
0.2295 	 0.5738 	 -84.605895
0.2295 	 0.5902 	 -84.794582
0.2295 	 0.6066 	 -84.821549
0.2295 	 0.6230 	 -84.676788
0.2295 	 0.6393 	 -84.349479
0.2295 	 0.6557 	 -83.827989
0.2295 	 0.6721 	 -83.099877
0.2295 	 0.6885 	 -82.151899
0.2295 	 0.7049 	 -80.970013
0.2295 	 0.7213 	 -79.539392
0.2295 	 0.7377 	 -77.844433
0.2295 	 0.7541 	 -75.868777
0.2295 	 0.7705 	 -73.595321
0.2295 	 0.7869 	 -71.006244
0.2295 	 0.8033 	 -68.083024
0.2295 	 0.8197 	 -64.806468
0.2295 	 0.8361 	 -61.156736
0.2295 	 0.8525 	 -57.113377
0.2295 	 0.8689 	 -52.655354
0.2295 	 0.8852 	 -47.761083
0.2295 	 0.9016 	 -42.408473
0.2295 	 0.9180 	 -36.574957
0.2295 	 0.9344 	 -30.237537
0.2295 	 0.9508 	 -23.372826
0.2295 	 0.9672 	 -15.957090
0.2295 	 0.9836 	 -7.966290
0.2295 	 1.0000 	 0.623868
0.2623 	 0.0000 	 0.262295
0.2623 	 0.0164 	 -5.460604
0.2623 	 0.0328 	 -10.931075
0.2623 	 0.0492 	 -16.158883
0.2623 	 0.0656 	 -21.153656
0.2623 	 0.0820 	 -25.924855
0.2623 	 0.0984 	 -30.481741
0.2623 	 0.1148 	 -34.833342
0.2623 	 0.1311 	 -38.988421
0.2623 	 0.1475 	 -42.955447
0.2623 	 0.1639 	 -46.742560
0.2623 	 0.1803 	 -50.357542
0.2623 	 0.1967 	 -53.807786
0.2623 	 0.2131 	 -57.100268
0.2623 	 0.2295 	 -60.241510
0.2623 	 0.2459 	 -63.237561
0.2623 	 0.2623 	 -66.093960
0.2623 	 0.2787 	 -68.815709
0.2623 	 0.2951 	 -71.407251
0.2623 	 0.3115 	 -73.872433
0.2623 	 0.3279 	 -76.214489
0.2623 	 0.3443 	 -78.436008
0.2623 	 0.3607 	 -80.538909
0.2623 	 0.3770 	 -82.524420
0.2623 	 0.3934 	 -84.393051
0.2623 	 0.4098 	 -86.144571
0.2623 	 0.4262 	 -87.777987
0.2623 	 0.4426 	 -89.291523
0.2623 	 0.4590 	 -90.682599
0.2623 	 0.4754 	 -91.947810
0.2623 	 0.4918 	 -93.082914
0.2623 	 0.5082 	 -94.082807
0.2623 	 0.5246 	 -94.941517
0.2623 	 0.5410 	 -95.652183
0.2623 	 0.5574 	 -96.207045
0.2623 	 0.5738 	 -96.597436
0.2623 	 0.5902 	 -96.813773
0.2623 	 0.6066 	 -96.845547
0.2623 	 0.6230 	 -96.681325
0.2623 	 0.6393 	 -96.308741
0.2623 	 0.6557 	 -95.714505
0.2623 	 0.6721 	 -94.884398
0.2623 	 0.6885 	 -93.803283
0.2623 	 0.7049 	 -92.455112
0.2623 	 0.7213 	 -90.822934
0.2623 	 0.7377 	 -88.888917
0.2623 	 0.7541 	 -86.634358
0.2623 	 0.7705 	 -84.039704
0.2623 	 0.7869 	 -81.084580
0.2623 	 0.8033 	 -77.747810
0.2623 	 0.8197 	 -74.007446
0.2623 	 0.8361 	 -69.840804
0.2623 	 0.8525 	 -65.224495
0.2623 	 0.8689 	 -60.134463
0.2623 	 0.8852 	 -54.546027
0.2623 	 0.9016 	 -48.433918
0.2623 	 0.9180 	 -41.772329
0.2623 	 0.9344 	 -34.534957
0.2623 	 0.9508 	 -26.695053
0.2623 	 0.9672 	 -18.225472
0.2623 	 0.9836 	 -9.098720
0.2623 	 1.0000 	 0.712992
0.2951 	 0.0000 	 0.295082
0.2951 	 0.0164 	 -6.137311
0.2951 	 0.0328 	 -12.285737
0.2951 	 0.0492 	 -18.161192
0.2951 	 0.0656 	 -23.774523
0.2951 	 0.0820 	 -29.136385
0.2951 	 0.0984 	 -34.257210
0.2951 	 0.1148 	 -39.147167
0.2951 	 0.1311 	 -43.816127
0.2951 	 0.1475 	 -48.273629
0.2951 	 0.1639 	 -52.528842
0.2951 	 0.1803 	 -56.590532
0.2951 	 0.1967 	 -60.467028
0.2951 	 0.2131 	 -64.166187
0.2951 	 0.2295 	 -67.695358
0.2951 	 0.2459 	 -71.061355
0.2951 	 0.2623 	 -74.270419
0.2951 	 0.2787 	 -77.328188
0.2951 	 0.2951 	 -80.239666
0.2951 	 0.3115 	 -83.009195
0.2951 	 0.3279 	 -85.640418
0.2951 	 0.3443 	 -88.136257
0.2951 	 0.3607 	 -90.498880
0.2951 	 0.3770 	 -92.729677
0.2951 	 0.3934 	 -94.829229
0.2951 	 0.4098 	 -96.797285
0.2951 	 0.4262 	 -98.632737
0.2951 	 0.4426 	 -100.333593
0.2951 	 0.4590 	 -101.896960
0.2951 	 0.4754 	 -103.319015
0.2951 	 0.4918 	 -104.594993
0.2951 	 0.5082 	 -105.719161
0.2951 	 0.5246 	 -106.684806
0.2951 	 0.5410 	 -107.484218
0.2951 	 0.5574 	 -108.108672
0.2951 	 0.5738 	 -108.548427
0.2951 	 0.5902 	 -108.792703
0.2951 	 0.6066 	 -108.829687
0.2951 	 0.6230 	 -108.646517
0.2951 	 0.6393 	 -108.229288
0.2951 	 0.6557 	 -107.563048
0.2951 	 0.6721 	 -106.631803
0.2951 	 0.6885 	 -105.418523
0.2951 	 0.7049 	 -103.905151
0.2951 	 0.7213 	 -102.072617
0.2951 	 0.7377 	 -99.900852
0.2951 	 0.7541 	 -97.368809
0.2951 	 0.7705 	 -94.454484
0.2951 	 0.7869 	 -91.134943
0.2951 	 0.8033 	 -87.386351
0.2951 	 0.8197 	 -83.184003
0.2951 	 0.8361 	 -78.502364
0.2951 	 0.8525 	 -73.315102
0.2951 	 0.8689 	 -67.595137
0.2951 	 0.8852 	 -61.314678
0.2951 	 0.9016 	 -54.445278
0.2951 	 0.9180 	 -46.957877
0.2951 	 0.9344 	 -38.822861
0.2951 	 0.9508 	 -30.010111
0.2951 	 0.9672 	 -20.489059
0.2951 	 0.9836 	 -10.228747
0.2951 	 1.0000 	 0.802116
0.3279 	 0.0000 	 0.327869
0.3279 	 0.0164 	 -6.811779
0.3279 	 0.0328 	 -13.635924
0.3279 	 0.0492 	 -20.156803
0.3279 	 0.0656 	 -26.386483
0.3279 	 0.0820 	 -32.336820
0.3279 	 0.0984 	 -38.019421
0.3279 	 0.1148 	 -43.445600
0.3279 	 0.1311 	 -48.626341
0.3279 	 0.1475 	 -53.572259
0.3279 	 0.1639 	 -58.293555
0.3279 	 0.1803 	 -62.799984
0.3279 	 0.1967 	 -67.100814
0.3279 	 0.2131 	 -71.204788
0.3279 	 0.2295 	 -75.120086
0.3279 	 0.2459 	 -78.854291
0.3279 	 0.2623 	 -82.414348
0.3279 	 0.2787 	 -85.806535
0.3279 	 0.2951 	 -89.036425
0.3279 	 0.3115 	 -92.108850
0.3279 	 0.3279 	 -95.027871
0.3279 	 0.3443 	 -97.796744
0.3279 	 0.3607 	 -100.417892
0.3279 	 0.3770 	 -102.892866
0.3279 	 0.3934 	 -105.222324
0.3279 	 0.4098 	 -107.405997
0.3279 	 0.4262 	 -109.442665
0.3279 	 0.4426 	 -111.330124
0.3279 	 0.4590 	 -113.065169
0.3279 	 0.4754 	 -114.643565
0.3279 	 0.4918 	 -116.060026
0.3279 	 0.5082 	 -117.308191
0.3279 	 0.5246 	 -118.380612
0.3279 	 0.5410 	 -119.268728
0.3279 	 0.5574 	 -119.962859
0.3279 	 0.5738 	 -120.452183
0.3279 	 0.5902 	 -120.724735
0.3279 	 0.6066 	 -120.767392
0.3279 	 0.6230 	 -120.565871
0.3279 	 0.6393 	 -120.104723
0.3279 	 0.6557 	 -119.367341
0.3279 	 0.6721 	 -118.335952
0.3279 	 0.6885 	 -116.991636
0.3279 	 0.7049 	 -115.314325
0.3279 	 0.7213 	 -113.282828
0.3279 	 0.7377 	 -110.874840
0.3279 	 0.7541 	 -108.066965
0.3279 	 0.7705 	 -104.834745
0.3279 	 0.7869 	 -101.152685
0.3279 	 0.8033 	 -96.994285
0.3279 	 0.8197 	 -92.332078
0.3279 	 0.8361 	 -87.137671
0.3279 	 0.8525 	 -81.381785
0.3279 	 0.8689 	 -75.034303
0.3279 	 0.8852 	 -68.064323
0.3279 	 0.9016 	 -60.440205
0.3279 	 0.9180 	 -52.129632
0.3279 	 0.9344 	 -43.099664
0.3279 	 0.9508 	 -33.316803
0.3279 	 0.9672 	 -22.747050
0.3279 	 0.9836 	 -11.355970
0.3279 	 1.0000 	 0.891240
0.3607 	 0.0000 	 0.360656
0.3607 	 0.0164 	 -7.483664
0.3607 	 0.0328 	 -14.980952
0.3607 	 0.0492 	 -22.144689
0.3607 	 0.0656 	 -28.988169
0.3607 	 0.0820 	 -35.524456
0.3607 	 0.0984 	 -41.766337
0.3607 	 0.1148 	 -47.726277
0.3607 	 0.1311 	 -53.416379
0.3607 	 0.1475 	 -58.848335
0.3607 	 0.1639 	 -64.033388
0.3607 	 0.1803 	 -68.982286
0.3607 	 0.1967 	 -73.705239
0.3607 	 0.2131 	 -78.211882
0.3607 	 0.2295 	 -82.511230
0.3607 	 0.2459 	 -86.611637
0.3607 	 0.2623 	 -90.520761
0.3607 	 0.2787 	 -94.245521
0.3607 	 0.2951 	 -97.792060
0.3607 	 0.3115 	 -101.165710
0.3607 	 0.3279 	 -104.370950
